date,sentiment.comparative,sentiment.negative_count,sentiment.positive_count,sentiment.score,time
"2014-08-17",0.036458333333333336,20,29,21,"23:53:34"
"2014-08-19",0.09388335704125178,7,47,66,"00:14:49"
"2014-08-20",0,0,0,0,"01:15:24"
"2014-08-20",0.06951871657754011,1,10,13,"12:06:17"
"2014-08-21",0.06695156695156695,10,37,47,"18:13:14"
"2014-08-25",0,2,2,0,"12:09:11"
"2014-08-26",0.05288932419196866,26,57,54,"12:56:01"
"2014-08-27",0.0705521472392638,4,17,23,"12:06:13"
"2014-08-27",0.06756756756756757,5,11,15,"12:32:26"
"2014-08-28",0.08169014084507042,4,19,29,"13:14:46"
"2014-08-29",0.08333333333333333,6,17,19,"01:11:57"
"2014-09-03",0.02031488065007618,42,62,40,"08:23:00"
"2014-09-07",0,0,0,0,"14:39:13"
"2014-09-09",0.04597701149425287,1,2,4,"14:04:32"
"2014-09-11",0,4,6,0,"15:08:36"
"2014-09-15",0.01996007984031936,10,15,10,"12:46:13"
"2014-09-21",0.04054054054054054,3,6,9,"01:33:50"
"2014-09-21",-0.006134969325153374,6,7,-1,"12:55:39"
"2014-09-26",-0.021398002853067047,28,14,-15,"01:05:14"
"2014-09-27",0.08761329305135952,28,102,116,"10:58:42"
"2014-09-29",0,0,0,0,"04:17:01"
"2014-09-29",0,0,0,0,"04:17:06"
"2014-09-29",0,0,0,0,"04:17:25"
"2014-09-30",0,0,0,0,"11:41:19"
"2014-10-02",0.17771084337349397,4,36,59,"09:18:28"
"2014-10-06",0.07575757575757576,0,3,5,"00:02:30"
"2014-10-06",0.031578947368421054,7,11,6,"18:31:59"
"2014-10-08",0.048458149779735685,4,11,11,"07:05:35"
"2014-10-08",0.08015267175572519,3,10,21,"19:29:53"
"2014-10-08",0.05699481865284974,6,11,11,"23:17:01"
"2014-10-10",0.1,2,18,33,"15:07:06"
"2014-10-11",0.021645021645021644,36,43,15,"11:36:27"
"2014-10-14",0.06297229219143577,13,45,75,"00:43:45"
"2014-10-14",0,0,0,0,"18:14:13"
"2014-10-14",0,0,0,0,"23:43:41"
"2014-10-17",0,0,0,0,"12:47:39"
"2014-10-27",0.032377428307123035,47,67,35,"21:38:26"
"2014-10-29",0.11510483525887891,46,176,269,"16:43:03"
"2014-10-30",0.05714285714285714,1,3,2,"23:27:12"
"2014-11-02",0.08657587548638132,36,74,89,"18:49:02"
"2014-11-03",0.11910669975186104,2,25,48,"14:45:19"
"2014-11-04",0.050761421319796954,5,11,10,"01:09:49"
"2014-11-04",0.14925373134328357,1,8,20,"14:11:21"
"2014-11-04",0.1267605633802817,0,5,9,"16:40:37"
"2014-11-07",0,0,0,0,"13:00:29"
"2014-11-08",0.032520325203252036,5,6,4,"04:59:42"
"2014-11-08",0,0,0,0,"15:25:42"
"2014-11-08",0.18803418803418803,0,14,22,"18:38:26"
"2014-11-11",0.058333333333333334,1,5,7,"01:09:29"
"2014-11-14",0.11971830985915492,0,19,34,"17:37:11"
"2014-11-14",0,26,29,0,"23:10:36"
"2014-11-15",0.030805687203791468,14,28,26,"02:30:21"
"2014-11-16",-0.0018181818181818182,20,27,-1,"20:17:58"
"2014-11-16",0.14912280701754385,2,10,17,"23:46:27"
"2014-11-18",0.01904761904761905,5,6,2,"02:18:09"
"2014-11-18",0.0051813471502590676,0,1,1,"02:58:20"
"2014-11-18",0,0,0,0,"21:36:33"
"2014-11-18",-0.0048543689320388345,30,29,-4,"21:40:31"
"2014-11-18",0.07309941520467836,9,24,25,"22:45:04"
"2014-11-20",0.2,0,1,2,"14:00:55"
"2014-11-21",0.06077348066298342,2,7,11,"01:21:57"
"2014-11-21",0.14666666666666667,2,14,22,"13:50:21"
"2014-11-22",0.18181818181818182,0,1,2,"19:53:48"
"2014-11-22",0,0,0,0,"20:26:33"
"2014-11-24",0,0,0,0,"09:58:47"
"2014-11-24",0.08396946564885496,2,9,11,"20:46:10"
"2014-11-25",0.027777777777777776,1,3,3,"01:06:58"
"2014-11-26",0.07894736842105263,2,6,9,"02:06:10"
"2014-11-26",0.047149122807017545,17,41,43,"19:33:22"
"2014-11-29",0.022727272727272728,0,2,3,"13:51:48"
"2014-11-30",0.12476722532588454,10,39,67,"05:53:26"
"2014-11-30",0.2413793103448276,0,3,7,"21:26:18"
"2014-11-30",0.054871220604703244,27,51,49,"23:20:36"
"2014-12-01",0.06976744186046512,1,2,3,"22:00:52"
"2014-12-03",0.07295173961840629,20,55,65,"07:27:03"
"2014-12-03",0.02120141342756184,11,14,6,"17:23:50"
"2014-12-03",0.07017543859649122,4,9,8,"18:29:30"
"2014-12-04",0.0743801652892562,3,7,9,"12:43:18"
"2014-12-09",0.1148936170212766,2,11,27,"23:36:41"
"2014-12-17",0.041666666666666664,0,2,3,"12:14:14"
"2015-01-02",0.06798418972332015,8,50,86,"20:40:28"
"2015-01-05",0.08196721311475409,12,58,75,"20:07:17"
"2015-01-06",0.0683453237410072,4,24,38,"14:12:43"
"2015-01-06",0.0049261083743842365,17,17,3,"19:50:44"
"2015-01-07",0,0,0,0,"22:43:19"
"2015-01-07",0.13453815261044177,12,75,134,"22:50:11"
"2015-01-08",0.09611650485436893,18,73,99,"23:34:11"
"2015-01-09",0.06451612903225806,1,17,22,"23:43:19"
"2015-01-11",0.07142857142857142,0,6,11,"23:23:28"
"2015-01-13",0,1,1,0,"00:47:50"
"2015-01-15",0.041116005873715125,21,37,28,"04:07:07"
"2015-01-16",0.1920374707259953,1,38,82,"15:48:32"
"2015-01-20",0.1262135922330097,3,10,13,"02:58:46"
"2015-01-22",0.009345794392523364,4,4,1,"16:31:33"
"2015-01-24",0.16524216524216523,0,33,58,"13:06:25"
"2015-01-24",0.021496815286624203,18,29,27,"16:22:18"
"2015-01-25",0.022222222222222223,0,1,1,"14:51:09"
"2015-01-31",0.11155378486055777,5,39,56,"14:39:34"
"2015-02-08",-0.06666666666666667,1,1,-1,"23:48:41"
"2015-02-10",0.1485148514851485,1,9,15,"15:54:08"
"2015-02-13",0.05052748473070516,44,92,91,"04:52:29"
"2015-02-13",0.05533596837944664,3,9,14,"05:54:13"
"2015-03-10",0.05759162303664921,19,40,44,"01:11:15"
"2015-03-15",0,1,2,0,"17:50:03"
"2015-03-17",0,0,0,0,"08:37:24"
"2015-03-20",0,0,0,0,"23:22:47"
"2015-03-22",-0.038461538461538464,2,2,-1,"15:26:01"
"2015-03-25",0,0,0,0,"13:26:33"
"2015-03-26",0,0,0,0,"01:01:33"
"2015-03-29",0.075,0,2,3,"19:41:57"
"2015-03-31",0.020512820512820513,6,6,4,"01:36:06"
"2015-03-31",0,0,0,0,"22:13:26"
"2015-04-01",0.045454545454545456,0,1,1,"11:16:17"
"2015-04-02",0,0,0,0,"23:07:29"
"2015-04-05",0,0,0,0,"04:47:25"
"2015-04-05",0,0,0,0,"20:15:07"
"2015-04-05",0.009433962264150943,2,4,1,"21:57:51"
"2015-04-07",0.003080082135523614,19,25,3,"02:40:39"
"2015-04-08",0,3,3,0,"19:31:23"
"2015-04-11",-0.75,1,0,-3,"16:20:15"
"2015-04-14",0,0,0,0,"02:27:45"
"2015-04-15",0.08333333333333333,0,2,2,"22:10:01"
"2015-04-16",0,0,0,0,"03:01:55"
"2015-04-16",-0.08108108108108109,3,1,-3,"17:13:40"
"2015-04-17",0.044642857142857144,1,3,5,"02:16:34"
"2015-04-20",0,0,0,0,"12:14:04"
"2015-04-21",-0.008849557522123894,1,0,-1,"02:50:27"
"2015-04-25",0.23529411764705882,1,2,4,"00:27:31"
"2015-04-27",0,0,0,0,"01:14:06"
"2015-04-28",0.06915477497255763,10,48,63,"00:22:33"
"2015-04-28",0,0,0,0,"10:54:53"
"2015-04-29",0,0,0,0,"12:43:45"
"2015-04-29",0,0,0,0,"18:42:19"
"2015-04-29",0,0,0,0,"19:18:39"
"2015-04-30",0,1,1,0,"10:49:12"
"2015-05-04",-0.031746031746031744,1,0,-2,"01:05:15"
"2015-05-05",0.06060606060606061,0,3,4,"14:22:08"
"2015-05-09",0.06896551724137931,2,4,4,"02:02:40"
"2015-05-14",0.08346456692913386,10,33,53,"09:59:40"
"2015-05-16",0.04770318021201413,43,75,81,"11:13:15"
"2015-05-16",-0.09090909090909091,1,0,-2,"13:32:39"
"2015-05-18",0.0273972602739726,1,1,2,"07:50:51"
"2015-05-24",0.052742616033755275,4,16,25,"14:18:00"
"2015-05-26",0,0,0,0,"00:44:59"
"2015-05-26",0.1031390134529148,3,16,23,"01:06:36"
"2015-05-29",0,0,0,0,"10:07:20"
"2015-05-31",0.06535947712418301,2,7,10,"11:40:09"
"2015-06-02",0.07119476268412439,19,68,87,"16:00:44"
"2015-06-14",0.058823529411764705,1,4,6,"14:09:41"
"2015-06-14",-0.46153846153846156,3,0,-6,"20:33:32"
"2015-06-16",0.14705882352941177,0,2,5,"01:18:56"
"2015-06-26",0.008771929824561403,3,4,1,"01:40:03"
"2015-06-27",0.05537098560354374,14,40,50,"10:45:34"
"2015-06-29",0.09210526315789473,0,4,7,"11:28:00"
"2015-07-03",0.029411764705882353,0,1,1,"20:12:41"
"2015-07-04",0.047619047619047616,0,2,3,"16:45:28"
"2015-07-05",0.05,0,1,1,"20:02:53"
"2015-07-05",0.0422102839600921,21,53,55,"22:59:03"
"2015-07-06",0.15384615384615385,0,5,8,"01:39:23"
"2015-07-06",0.04916897506925208,18,56,71,"10:32:37"
"2015-07-07",0.17307692307692307,0,5,9,"00:19:00"
"2015-07-07",-0.07246376811594203,3,1,-5,"20:36:19"
"2015-07-11",0.15476190476190477,0,11,13,"13:50:49"
"2015-07-19",0,0,0,0,"04:10:48"
"2015-07-19",0.0865979381443299,7,33,42,"13:19:45"
"2015-07-19",0.1796875,0,12,23,"23:32:09"
"2015-07-20",0,0,0,0,"02:29:18"
"2015-07-21",0.08,6,16,22,"01:31:04"
"2015-07-21",0.015873015873015872,0,1,1,"03:54:28"
"2015-07-21",0,0,0,0,"14:13:12"
"2015-07-21",0.078125,2,5,5,"20:07:13"
"2015-07-22",0.0625,33,83,94,"01:28:26"
"2015-07-22",0.05521472392638037,8,23,18,"03:20:06"
"2015-07-22",0.08955223880597014,0,6,12,"11:39:36"
"2015-07-22",-0.21428571428571427,4,0,-6,"12:37:25"
"2015-07-23",0.006149479659413435,40,44,13,"20:21:34"
"2015-07-26",0.014912280701754385,31,52,34,"14:47:28"
"2015-07-28",0.0273972602739726,16,30,18,"11:55:29"
"2015-08-01",0.04129129129129129,23,48,55,"01:09:42"
"2015-08-03",-0.104,7,1,-13,"10:06:50"
"2015-08-03",0.10204081632653061,2,4,5,"10:37:08"
"2015-08-09",-0.03614457831325301,11,11,-12,"18:58:52"
"2015-08-09",0.07563025210084033,6,18,18,"21:45:44"
"2015-08-26",-0.16666666666666666,1,0,-2,"20:07:23"
"2015-08-26",-0.13793103448275862,4,0,-4,"22:09:35"
"2015-08-29",0.03945371775417299,18,33,26,"11:41:43"
"2015-08-29",0.02,2,1,1,"15:28:40"
"2015-08-29",0.0136986301369863,1,2,1,"16:48:43"
"2015-08-29",0.05128205128205128,2,3,2,"16:50:53"
"2015-08-29",-0.02926829268292683,8,5,-6,"16:53:05"
"2015-08-29",-0.16216216216216217,3,0,-6,"17:06:00"
"2015-08-29",0.2777777777777778,1,3,5,"17:10:05"
"2015-08-31",0.026954177897574125,43,71,40,"08:13:49"
"2015-08-31",0,1,1,0,"18:06:49"
"2015-09-03",0.07407407407407407,3,3,2,"22:28:10"
"2015-09-04",-0.06666666666666667,2,0,-2,"16:24:07"
"2015-09-05",0.34615384615384615,0,4,9,"21:14:54"
"2015-09-06",0.08062575210589651,16,53,67,"13:01:09"
"2015-09-06",0.11764705882352941,2,2,2,"14:48:25"
"2015-09-06",-0.08,2,0,-4,"19:05:16"
"2015-09-07",-0.02127659574468085,8,7,-3,"00:43:55"
"2015-09-07",0.1717171717171717,0,8,17,"01:20:05"
"2015-09-07",-0.125,7,1,-11,"01:39:18"
"2015-09-07",0.046511627906976744,3,4,2,"01:55:08"
"2015-09-07",0.16666666666666666,0,2,4,"11:08:59"
"2015-09-07",0,0,0,0,"11:32:18"
"2015-09-07",0.36363636363636365,0,2,4,"17:18:14"
"2015-09-07",-0.1497584541062802,19,5,-31,"18:26:42"
"2015-09-07",0.10606060606060606,1,3,7,"19:12:37"
"2015-09-08",0,0,0,0,"17:43:58"
"2015-09-08",0,1,1,0,"22:02:26"
"2015-09-09",0.013944223107569721,15,23,7,"00:23:05"
"2015-09-10",0.23529411764705882,0,2,4,"12:20:50"
"2015-09-10",0.06398104265402843,17,31,27,"16:19:36"
"2015-09-10",0.0913978494623656,6,14,17,"16:35:28"
"2015-09-10",0.2222222222222222,0,1,2,"16:46:04"
"2015-09-10",-0.08333333333333333,1,0,-4,"19:14:56"
"2015-09-10",0.23529411764705882,0,2,4,"20:02:12"
"2015-09-11",-0.21487603305785125,14,3,-26,"18:13:56"
"2015-09-11",0,1,1,0,"18:42:55"
"2015-09-12",0,0,0,0,"15:09:49"
"2015-09-12",0.0967741935483871,1,7,9,"15:12:58"
"2015-09-14",0,0,0,0,"13:49:31"
"2015-09-15",0.01015228426395939,11,13,2,"07:25:17"
"2015-09-16",-0.037940379403794036,17,16,-14,"16:06:31"
"2015-09-19",0.08870967741935484,9,41,44,"23:22:00"
"2015-09-28",0.6666666666666666,0,1,2,"17:45:29"
"2015-09-28",0.049689440993788817,1,6,8,"18:07:02"
"2015-09-29",0.04216867469879518,12,25,28,"00:21:46"
"2015-09-29",-0.0625,2,1,-2,"15:18:38"
"2015-10-01",0.019704433497536946,65,71,28,"12:03:58"
"2015-10-01",0.08878504672897196,6,14,19,"13:27:15"
"2015-10-01",0.068,12,34,34,"13:45:08"
"2015-10-01",0.075,4,10,9,"14:14:20"
"2015-10-01",-0.46153846153846156,3,1,-6,"15:13:50"
"2015-10-01",0.022598870056497175,15,29,12,"16:00:30"
"2015-10-01",0.06284367635506677,36,81,80,"17:31:41"
"2015-10-01",0.02925531914893617,19,34,22,"18:26:53"
"2015-10-01",0.07746478873239436,1,7,11,"19:07:56"
"2015-10-01",0.08157099697885196,7,19,27,"19:18:19"
"2015-10-02",-0.08333333333333333,1,0,-2,"14:36:08"
"2015-10-02",0.05054151624548736,16,28,28,"21:02:52"
"2015-10-03",0,1,2,0,"18:00:29"
"2015-10-03",-0.23076923076923078,1,0,-3,"18:30:05"
"2015-10-03",0.21212121212121213,0,3,7,"18:32:11"
"2015-10-03",-0.04081632653061224,4,3,-2,"19:19:32"
"2015-10-03",0.09523809523809523,1,1,2,"19:59:33"
"2015-10-05",0.035443037974683546,4,10,14,"02:20:48"
"2015-10-15",0.5384615384615384,0,3,7,"01:48:24"
"2015-10-15",0.01928374655647383,1,5,7,"16:12:21"
"2015-10-15",0.033707865168539325,0,2,3,"18:07:39"
"2015-10-22",0.046153846153846156,6,14,12,"01:01:31"
"2015-10-22",0,3,5,0,"15:52:39"
"2015-10-24",0.022585128561501043,102,139,65,"10:21:21"
"2015-10-24",0.029315960912052116,12,13,9,"14:02:37"
"2015-10-24",0.04741379310344827,7,11,11,"15:21:47"
"2015-10-24",0.04126984126984127,10,17,13,"15:28:09"
"2015-10-24",0.07692307692307693,0,2,3,"20:25:31"
"2015-10-27",0.09386281588447654,8,22,26,"00:41:02"
"2015-10-27",0.34782608695652173,0,3,8,"18:15:37"
"2015-10-28",0.026168224299065422,11,21,14,"10:17:57"
"2015-10-28",0,1,1,0,"14:17:42"
"2015-10-29",-0.07441860465116279,10,3,-16,"09:35:45"
"2015-10-31",0.10126582278481013,3,8,8,"14:52:39"
"2015-11-01",-0.01639344262295082,2,4,-1,"04:27:19"
"2015-11-03",0.09090909090909091,0,4,5,"03:03:17"
"2015-11-04",0.01892744479495268,5,11,6,"19:01:19"
"2015-11-04",0.0321285140562249,11,16,8,"23:59:19"
"2015-11-09",0.12903225806451613,0,7,16,"08:29:36"
"2015-11-10",0.14035087719298245,0,4,8,"19:46:31"
"2015-11-10",0.16216216216216217,3,9,12,"20:00:03"
"2015-11-10",0.05555555555555555,1,2,1,"20:24:19"
"2015-11-11",-0.125,3,1,-3,"14:05:02"
"2015-11-11",-0.027777777777777776,1,1,-1,"14:20:25"
"2015-11-11",-0.11290322580645161,7,4,-7,"17:45:37"
"2015-11-11",0.038180341186027617,34,64,47,"18:18:42"
"2015-11-11",0.04,0,2,2,"20:05:39"
"2015-11-12",0,0,0,0,"13:02:44"
"2015-11-12",0.3333333333333333,0,2,4,"13:03:31"
"2015-11-12",0.05362776025236593,9,16,17,"21:34:33"
"2015-11-13",0.1613394216133942,7,59,106,"00:22:16"
"2015-11-13",0.024398285525881965,106,151,74,"08:22:59"
"2015-11-13",0.06820682068206821,25,56,62,"10:09:45"
"2015-11-16",-0.07142857142857142,2,0,-3,"19:46:52"
"2015-11-17",0.25,0,3,6,"16:09:51"
"2015-11-18",-0.2,4,0,-7,"23:29:08"
"2015-11-20",0.008695652173913044,10,11,2,"07:55:02"
"2015-11-20",-0.07142857142857142,1,0,-1,"08:34:09"
"2015-11-20",0,1,1,0,"12:02:58"
"2015-11-20",0.019230769230769232,6,6,2,"16:43:42"
"2015-11-20",0,1,1,0,"17:05:19"
"2015-11-21",-0.023255813953488372,8,5,-4,"17:28:43"
"2015-11-21",-0.007832898172323759,22,24,-3,"19:08:52"
"2015-11-21",0.06944444444444445,0,2,5,"20:07:27"
"2015-11-21",0.0975609756097561,0,6,8,"20:57:05"
"2015-11-22",0,4,3,0,"12:42:20"
"2015-11-23",0.1282051282051282,2,21,35,"11:03:41"
"2015-11-23",0.07250755287009064,8,20,24,"15:14:24"
"2015-11-23",0.5,0,3,5,"18:01:20"
"2015-11-24",0.08264462809917356,4,7,10,"09:47:54"
"2015-11-25",0.07142857142857142,0,1,1,"16:52:51"
"2015-11-25",0,0,0,0,"22:11:56"
"2015-11-28",0.03296703296703297,3,6,9,"19:40:22"
"2015-11-29",0.08,0,2,4,"21:06:35"
"2015-12-03",0.06557377049180328,1,5,8,"14:48:50"
"2015-12-04",0.040145985401459854,7,13,11,"20:42:11"
"2015-12-05",0,0,0,0,"11:56:45"
"2015-12-05",-0.03508771929824561,6,5,-4,"15:13:32"
"2015-12-05",0.11304347826086956,3,11,13,"20:08:32"
"2015-12-06",0.19047619047619047,0,4,8,"15:45:43"
"2015-12-06",0.10869565217391304,1,3,5,"20:56:49"
"2015-12-07",0.06593406593406594,6,11,6,"11:49:59"
"2015-12-07",0.2222222222222222,0,1,2,"18:08:57"
"2015-12-07",0.10174418604651163,9,30,35,"20:13:37"
"2015-12-08",0.024896265560165973,13,21,12,"11:25:46"
"2015-12-09",0.054464616524638756,79,161,147,"18:40:23"
"2015-12-10",0.05263157894736842,0,1,1,"21:08:12"
"2015-12-11",0.08411214953271028,0,3,9,"08:55:52"
"2015-12-11",0.16666666666666666,1,8,18,"14:38:39"
"2015-12-13",0.022916666666666665,20,26,11,"20:58:02"
"2015-12-14",0.14893617021276595,2,4,7,"10:36:42"
"2015-12-17",0.02531645569620253,4,8,4,"00:01:50"
"2015-12-17",0.19,1,11,19,"21:46:33"
"2015-12-17",-0.03007518796992481,12,9,-4,"23:01:37"
"2015-12-19",0.14285714285714285,0,4,7,"00:44:50"
"2015-12-19",0.18972332015810275,3,39,48,"16:05:58"
"2015-12-20",0.023255813953488372,8,15,10,"14:51:01"
"2015-12-20",0.06343283582089553,3,13,17,"16:54:07"
"2015-12-23",0.11538461538461539,0,6,12,"15:22:54"
"2015-12-24",0.06035665294924554,12,34,44,"12:37:52"
"2015-12-25",0.008695652173913044,3,4,1,"00:02:52"
"2015-12-26",-0.022727272727272728,1,0,-1,"12:34:08"
"2015-12-27",-0.045346062052505964,20,13,-19,"01:21:42"
"2015-12-27",0.10606060606060606,1,7,14,"12:22:19"
"2016-01-03",0.06402439024390244,5,16,21,"06:46:09"
"2016-01-04",0.027247956403269755,8,11,10,"21:50:11"
"2016-01-05",-0.5384615384615384,3,0,-7,"06:03:06"
"2016-01-07",0.02952029520295203,11,15,8,"18:19:32"
"2016-01-07",0.15714285714285714,0,5,11,"21:16:04"
"2016-01-10",-0.003745318352059925,5,4,-1,"04:30:56"
"2016-01-10",0.018808777429467086,6,11,6,"21:20:59"
"2016-01-11",-0.004228329809725159,27,29,-2,"20:34:50"
"2016-01-12",0.04714142427281846,37,63,47,"03:30:20"
"2016-01-13",0.060810810810810814,17,44,45,"20:51:26"
"2016-01-14",0.06437768240343347,5,12,15,"01:52:18"
"2016-01-14",0.12050739957716702,5,36,57,"22:03:04"
"2016-01-15",0.1023696682464455,16,72,108,"01:01:49"
"2016-01-15",0.03056768558951965,10,14,7,"01:56:03"
"2016-01-15",-0.02040816326530612,2,2,-1,"11:13:33"
"2016-01-16",0.006289308176100629,5,6,2,"05:26:31"
"2016-01-17",0.14814814814814814,0,2,4,"03:26:27"
"2016-01-17",-0.13043478260869565,2,1,-3,"03:35:25"
"2016-01-17",0.11864406779661017,2,19,21,"04:40:34"
"2016-01-17",0.00975609756097561,8,9,2,"05:05:56"
"2016-01-17",0.09418282548476455,7,26,34,"05:56:58"
"2016-01-17",0.047685834502103785,19,38,34,"23:15:43"
"2016-01-18",0.21,3,22,42,"11:05:24"
"2016-01-18",0.0611353711790393,22,36,42,"11:37:42"
"2016-01-18",0.036544850498338874,13,22,11,"11:48:04"
"2016-01-18",0.03587443946188341,4,11,8,"12:06:05"
"2016-01-19",0.004739336492890996,15,15,1,"08:58:23"
"2016-01-21",0.050505050505050504,5,9,10,"23:19:07"
"2016-01-22",-0.005921539600296077,56,65,-8,"12:22:18"
"2016-01-23",-0.015552099533437015,28,24,-10,"23:11:13"
"2016-01-24",0.0625,0,1,1,"02:12:29"
"2016-01-25",0.0247074122236671,27,40,19,"00:20:04"
"2016-01-25",0.1724137931034483,0,6,15,"04:48:17"
"2016-01-25",0.09253731343283582,4,18,31,"12:55:29"
"2016-01-26",-0.0015128593040847202,20,22,-1,"21:21:50"
"2016-02-01",-0.012008733624454149,39,36,-11,"11:30:29"
"2016-02-01",0,1,1,0,"14:25:28"
"2016-02-03",-0.13043478260869565,1,0,-3,"05:45:01"
"2016-02-05",0.07317073170731707,8,24,24,"08:49:05"
"2016-02-05",0.06235827664399093,17,47,55,"09:29:51"
"2016-02-06",0.10566037735849057,4,18,28,"13:48:00"
"2016-02-06",-0.017241379310344827,4,3,-5,"14:18:11"
"2016-02-06",0,0,0,0,"17:11:23"
"2016-02-06",0,0,0,0,"18:03:59"
"2016-02-08",0.08301647655259822,31,98,131,"09:55:27"
"2016-02-08",0.09195402298850575,1,8,8,"10:59:08"
"2016-02-08",0,0,0,0,"23:09:17"
"2016-02-11",0.03943661971830986,13,21,14,"22:46:53"
"2016-02-12",0.1453900709219858,5,26,41,"16:00:34"
"2016-02-12",-0.1935483870967742,4,0,-6,"16:33:07"
"2016-02-15",0.06046511627906977,8,12,13,"12:42:50"
"2016-02-16",0,1,1,0,"00:40:51"
"2016-02-16",-0.060362173038229376,28,16,-30,"13:07:57"
"2016-02-16",0,0,0,0,"13:09:16"
"2016-02-17",-0.045,7,5,-9,"11:04:52"
"2016-02-18",-0.06666666666666667,3,2,-4,"10:07:52"
"2016-02-18",0.052980132450331126,9,11,8,"16:29:47"
"2016-02-18",0.01639344262295082,2,2,1,"20:24:27"
"2016-02-18",0.021739130434782608,0,1,1,"20:59:21"
"2016-02-19",0.060240963855421686,0,3,5,"01:24:52"
"2016-02-19",-0.05555555555555555,2,2,-3,"10:21:56"
"2016-02-19",0.1111111111111111,0,2,4,"12:10:03"
"2016-02-21",0.03870967741935484,39,67,48,"09:53:25"
"2016-02-22",-0.017241379310344827,1,1,-1,"11:27:48"
"2016-02-25",0.08461538461538462,3,12,11,"15:05:23"
"2016-02-25",0.11475409836065574,3,21,21,"18:41:40"
"2016-02-26",0.03225806451612903,7,9,6,"10:07:30"
"2016-03-02",1.125,0,5,9,"20:15:07"
"2016-03-02",0.11494252873563218,15,44,60,"20:35:11"
"2016-03-02",0.05092592592592592,7,27,33,"22:05:22"
"2016-03-05",-0.059322033898305086,14,13,-14,"16:26:42"
"2016-03-05",0.011299435028248588,2,3,2,"17:34:33"
"2016-03-07",-0.058823529411764705,1,1,-1,"12:04:34"
"2016-03-11",0.1111111111111111,10,25,31,"23:14:47"
"2016-03-15",0.16,0,3,4,"00:22:16"
"2016-03-19",0.020202020202020204,11,13,8,"16:30:27"
"2016-03-21",0.2,0,2,6,"15:11:54"
"2016-03-27",0.0379746835443038,3,6,3,"17:33:13"
"2016-04-01",0.07142857142857142,1,5,7,"13:15:48"
"2016-04-04",0.08992805755395683,5,19,25,"01:34:41"
"2016-04-09",0.1111111111111111,8,20,29,"09:05:28"
"2016-04-17",0.10256410256410256,3,13,16,"19:41:16"
"2016-04-26",0.05714285714285714,7,25,28,"21:51:52"
"2016-05-03",-0.16666666666666666,5,0,-7,"14:53:19"
"2016-05-10",0.03246239113222486,46,78,41,"10:30:33"
"2016-05-11",0.5925925925925926,0,7,16,"00:26:01"
"2016-05-12",0,7,8,0,"01:24:33"
"2016-05-12",0.09143686502177069,15,51,63,"01:54:49"
"2016-05-13",0.03636363636363636,14,21,10,"15:24:08"
